Datos 50 iteraciones,Datos 10000 iteraciones
,0.0436889
,0.167121
,0.556765
,0.987111
,0.0508925
,0.19321
,0.623519
,0.938972
,0.229213
,0.706697
,0.829106
,0.566758
,0.982174
,0.0700348
,0.26052
,0.770597
,0.70711
,0.828422
,0.568555
,0.981201
,0.0737824
,0.273354
,0.794527
,0.653016
,0.906345
,0.339535
,0.897004
,0.369552
,0.931933
,0.253736
,0.757417
,0.734947
,0.7792
,0.68819
,0.858338
,0.486376
,0.999257
,0.00296781
,0.011836
,0.0467837
,0.17838
,0.586242
,0.970249
,0.115462
,0.408521
,0.966527
,0.129412
,0.450658
,0.990261
,0.0385748
,0.148347
,0.505361
,0.999885
,0.000459808
,0.00183839
,0.00734003
,0.0291446
,0.113181
,0.401483
,0.961178
,0.149259
,0.507924
,0.999749
,0.00100444
,0.00401372
,0.0159904
,0.062939
,0.235911
,0.721027
,0.804588
,0.628905
,0.933534
,0.248195
,0.746376
,0.757195
,0.735403
,0.778342
,0.690103
,0.855444
,0.494639
,0.999885
,0.000459776
,0.00183826
,0.00733952
,0.0291426
,0.113173
,0.40146
,0.96116
,0.149327
,0.508113
,0.999737
,0.00105274
,0.00420654
,0.0167554
,0.0658986
,0.246224
,0.742391
,0.764987
,0.719127
,0.807933
,0.62071
,0.941716
,0.219546
,0.685383
,0.862533
,0.47428
,0.997354
,0.0105561
,0.0417789
,0.160134
,0.537963
,0.994235
,0.0229263
,0.0896029
,0.326297
,0.879309
,0.424499
,0.977198
,0.0891272
,0.324734
,0.877127
,0.4311
,0.981011
,0.0745134
,0.275844
,0.799017
,0.642355
,0.91894
,0.297956
,0.836713
,0.546497
,0.991352
,0.034292
,0.132464
,0.45967
,0.993494
,0.0258549
,0.100746
,0.362384
,0.924247
,0.280058
,0.806501
,0.624228
,0.93827
,0.231677
,0.712012
,0.820204
,0.589877
,0.967688
,0.12507
,0.437711
,0.98448
,0.0611155
,0.229521
,0.707365
,0.827998
,0.569669
,0.980585
,0.0761519
,0.281411
,0.808876
,0.618383
,0.943942
,0.211662
,0.667444
,0.88785
,0.39829
,0.95862
,0.15867
,0.533976
,0.995383
,0.0183843
,0.0721851
,0.267898
,0.784514
,0.676207
,0.875804
,0.435085
,0.983144
,0.0662859
,0.247568
,0.745113
,0.759678
,0.730269
,0.787905
,0.668442
,0.886509
,0.402443
,0.961931
,0.14648
,0.500094
,1
,1.41507e-07
,5.66029e-07
,2.26412e-06
,9.05644e-06
,3.62254e-05
,0.000144897
,0.000579502
,0.00231667
,0.00924519
,0.0366389
,0.141186
,0.48501
,0.999101
,0.00359208
,0.0143167
,0.0564469
,0.213043
,0.670622
,0.883553
,0.41155
,0.968706
,0.121258
,0.426218
,0.978225
,0.0852045
,0.311779
,0.858291
,0.486511
,0.999272
,0.00290935
,0.0116035
,0.0458755
,0.175084
,0.577718
,0.97584
,0.0943069
,0.341652
,0.899704
,0.360947
,0.922657
,0.285445
,0.815864
,0.600919
,0.959261
,0.156317
,0.527527
,0.996969
,0.0120874
,0.0477654
,0.181935
,0.595339
,0.963642
,0.140146
,0.48202
,0.998707
,0.00516559
,0.0205556
,0.0805324
,0.296188
,0.833842
,0.554198
,0.988251
,0.0464457
,0.177154
,0.583082
,0.97239
,0.107393
,0.383438
,0.945653
,0.205574
,0.653254
,0.906053
,0.340483
,0.898217
,0.365693
,0.927847
,0.267788
,0.784311
,0.67667
,0.875152
,0.437045
,0.984147
,0.0624073
,0.23405
,0.717083
,0.811499
,0.611873
,0.949938
,0.190223
,0.616153
,0.946034
,0.204216
,0.650047
,0.909944
,0.327784
,0.881367
,0.418237
,0.973259
,0.104103
,0.373062
,0.935547
,0.241194
,0.732078
,0.784559
,0.676106
,0.875947
,0.434655
,0.98292
,0.0671522
,0.250571
,0.751141
,0.747712
,0.754554
,0.740808
,0.768046
,0.712606
,0.819194
,0.59246
,0.965805
,0.132104
,0.458611
,0.993148
,0.0272209
,0.10592
,0.378803
,0.941245
,0.22121
,0.689105
,0.856957
,0.490326
,0.999626
,0.00149671
,0.0059779
,0.0237687
,0.0928148
,0.336801
,0.893464
,0.380744
,0.943112
,0.214608
,0.674206
,0.878609
,0.426619
,0.978461
,0.0842997
,0.308773
,0.853729
,0.499503
,0.999999
,3.94573e-06
,1.57829e-05
,6.31304e-05
,0.000252506
,0.00100977
,0.00403499
,0.0160749
,0.0632658
,0.237053
,0.723435
,0.800306
,0.639264
,0.922422
,0.286239
,0.817226
,0.597471
,0.961997
,0.146234
,0.499397
,0.999999
,5.8155e-06
,2.32619e-05
,9.30454e-05
,0.000372147
,0.00148803
,0.00594328
,0.0236318
,0.0922934
,0.335101
,0.891234
,0.387745
,0.949595
,0.191457
,0.619205
,0.943161
,0.214434
,0.673808
,0.879163
,0.424942
,0.977465
,0.0881075
,0.321378
,0.872377
,0.445342
,0.98805
,0.0472292
,0.179994
,0.590386
,0.967322
,0.126442
,0.441818
,0.986459
,0.0534289
,0.202297
,0.645492
,0.915329
,0.310009
,0.855613
,0.494157
,0.999863
,0.000546231
,0.00218373
,0.00871585
,0.0345596
,0.133461
,0.462596
,0.994404
,0.0222598
,0.087057
,0.317912
,0.867376
,0.460138
,0.993644
,0.025262
,0.0984952
,0.355176
,0.916104
,0.307431
,0.851669
,0.505315
,0.999887
,0.000451888
,0.00180673
,0.00721388
,0.0286474
,0.111307
,0.39567
,0.956461
,0.166573
,0.555305
,0.987765
,0.0483396
,0.184012
,0.600606
,0.959514
,0.155387
,0.524968
,0.997506
,0.00994971
,0.0394028
,0.151401
,0.513915
,0.999225
,0.00309566
,0.0123443
,0.0487677
,0.185558
,0.604504
,0.956316
,0.167105
,0.556723
,0.98713
,0.0508166
,0.192937
,0.62285
,0.939632
,0.226895
,0.701655
,0.837342
,0.544803
,0.991971
,0.0318588
,0.123375
,0.432616
,0.981837
,0.0713312
,0.264972
,0.779048
,0.688529
,0.857827
,0.48784
,0.999409
,0.00236447
,0.00943553
,0.037386
,0.143953
,0.492923
,0.9998
,0.000801282
,0.00320256
,0.0127692
,0.0504247
,0.191528
,0.61938
,0.942993
,0.215027
,0.675163
,0.877272
,0.430663
,0.980769
,0.0754432
,0.279006
,0.804647
,0.628762
,0.933682
,0.24768
,0.745339
,0.759235
,0.73119
,0.786205
,0.672346
,0.881187
,0.418786
,0.973617
,0.102748
,0.368762
,0.931107
,0.256588
,0.763003
,0.723317
,0.800518
,0.638756
,0.922987
,0.284327
,0.81394
,0.605767
,0.955254
,0.170977
,0.566974
,0.982058
,0.0704815
,0.262056
,0.77353
,0.700726
,0.838836
,0.54076
,0.993354
,0.0264054
,0.102832
,0.369032
,0.931389
,0.255613
,0.7611
,0.727307
,0.793326
,0.655841
,0.902855
,0.350832
,0.910995
,0.324332
,0.876563
,0.432802
,0.981937
,0.0709451
,0.263648
,0.77655
,0.69408
,0.849332
,0.511868
,0.999437
,0.00225232
,0.00898901
,0.0356328
,0.137452
,0.474237
,0.997345
,0.0105914
,0.0419167
,0.160639
,0.539336
,0.993811
,0.0246037
,0.0959934
,0.347115
,0.906504
,0.339018
,0.896339
,0.371663
,0.934118
,0.246166
,0.742274
,0.765214
,0.718647
,0.808775
,0.618633
,0.943705
,0.212504
,0.669384
,0.885237
,0.406371
,0.964934
,0.135344
,0.468104
,0.99593
,0.0162119
,0.0637964
,0.238906
,0.727319
,0.793304
,0.655892
,0.902791
,0.351038
,0.911241
,0.323523
,0.875424
,0.436227
,0.983732
,0.0640137
,0.239664
,0.7289
,0.790419
,0.662628
,0.894209
,0.378398
,0.940852
,0.222597
,0.692191
,0.85225
,0.50368
,0.999946
,0.000216656
,0.000866437
,0.00346275
,0.013803
,0.05445
,0.205941
,0.654117
,0.904992
,0.343926
,0.902563
,0.351771
,0.912113
,0.320652
,0.871337
,0.448435
,0.989364
,0.0420904
,0.161275
,0.541062
,0.993256
,0.026796
,0.104312
,0.373724
,0.936217
,0.238858
,0.727219
,0.793485
,0.655465
,0.903322
,0.349326
,0.909189
,0.330258
,0.88475
,0.407869
,0.966048
,0.131199
,0.455942
,0.992236
,0.0308162
,0.119466
,0.420776
,0.974894
,0.0979021
,0.353269
,0.91388
,0.314813
,0.862823
,0.473437
,0.997178
,0.0112578
,0.0445241
,0.170167
,0.56484
,0.983183
,0.0661362
,0.247049
,0.744063
,0.761733
,0.725982
,0.795728
,0.65018
,0.909783
,0.32831
,0.882091
,0.416026
,0.971794
,0.109643
,0.390485
,0.952026
,0.18269
,0.597257
,0.962164
,0.145617
,0.497649
,0.999978
,8.84016e-05
,0.000353575
,0.0014138
,0.00564721
,0.0224613
,0.087827
,0.320454
,0.871052
,0.44928
,0.98971
,0.0407365
,0.156308
,0.527503
,0.996974
,0.0120663
,0.0476826
,0.181636
,0.594577
,0.96422
,0.137998
,0.475817
,0.997661
,0.00933504
,0.0369916
,0.142493
,0.488755
,0.999494
,0.00202234
,0.00807302
,0.0320314
,0.124021
,0.434561
,0.982871
,0.0673434
,0.251233
,0.75246
,0.745056
,0.75979
,0.730037
,0.788331
,0.66746
,0.887829
,0.398355
,0.958673
,0.158475
,0.533443
,0.995526
,0.0178145
,0.0699888
,0.260361
,0.770293
,0.707766
,0.827333
,0.571414
,0.9796
,0.0799339
,0.294178
,0.830549
,0.562949
,0.98415
,0.062397
,0.234015
,0.717007
,0.811632
,0.611543
,0.950233
,0.189162
,0.613518
,0.948455
,0.195553
,0.629249
,0.933179
,0.249425
,0.748848
,0.752298
,0.745382
,0.759151
,0.731364
,0.785883
,0.673084
,0.880168
,0.421888
,0.975594
,0.0952412
,0.344681
,0.903504
,0.348737
,0.908478
,0.332583
,0.887887
,0.398176
,0.958527
,0.159011
,0.534906
,0.995126
,0.0193997
,0.0760932
,0.281212
,0.808528
,0.619243
,0.943125
,0.214562
,0.674101
,0.878756
,0.426177
,0.9782
,0.0852973
,0.312087
,0.858754
,0.485182
,0.999122
,0.00351014
,0.0139913
,0.0551821
,0.208548
,0.660224
,0.897314
,0.368567
,0.930902
,0.257294
,0.764375
,0.720423
,0.805654
,0.626302
,0.936191
,0.238949
,0.727409
,0.79314
,0.656275
,0.902313
,0.352579
,0.913068
,0.3175
,0.866776
,0.461903
,0.994194
,0.0230874
,0.0902175
,0.328313
,0.882094
,0.416015
,0.971786
,0.10967
,0.390571
,0.952101
,0.182418
,0.596567
,0.962699
,0.143637
,0.492022
,0.999745
,0.00101812
,0.00406834
,0.0162071
,0.0637779
,0.238841
,0.727184
,0.793549
,0.655315
,0.903509
,0.348722
,0.90846
,0.332643
,0.887967
,0.397927
,0.958324
,0.159755
,0.536933
,0.994544
,0.0217052
,0.0849364
,0.310889
,0.856948
,0.490353
,0.999628
,0.00148856
,0.00594537
,0.0236401
,0.0923249
,0.335204
,0.891369
,0.38732
,0.949213
,0.192831
,0.622589
,0.939888
,0.225996
,0.699687
,0.840501
,0.536236
,0.994748
,0.0208983
,0.0818462
,0.30059
,0.840942
,0.535034
,0.995091
,0.0195413
,0.0766378
,0.283058
,0.811744
,0.611262
,0.950483
,0.18826
,0.611272
,0.950474
,0.188293
,0.611354
,0.950401
,0.188556
,0.612009
,0.949816
,0.190664
,0.617244
,0.945015
,0.207846
,0.658584
,0.899405
,0.361903
,0.923717
,0.281855
,0.809652
,0.616463
,0.945745
,0.205245
,0.652477
,0.907003
,0.337395
,0.894238
,0.378305
,0.940761
,0.222918
,0.692903
,0.851153
,0.506766
,0.999817
,0.000732287
,0.002927
,0.0116737
,0.0461499
,0.17608
,0.580304
,0.974205
,0.100518
,0.361658
,0.923446
,0.282775
,0.811253
,0.612487
,0.949387
,0.192205
,0.62105
,0.941388
,0.220708
,0.687984
,0.858647
,0.485488
,0.999158
,0.00336672
,0.0134216
,0.0529657
,0.200641
,0.641537
,0.919869
,0.294841
,0.831639
,0.560062
,0.98557
,0.0568857
,0.214599
,0.674185
,0.878638
,0.426532
,0.97841
,0.0844972
,0.30943
,0.854732
,0.496661
,0.999955
,0.000178328
,0.000713184
,0.0028507
,0.0113703
,0.0449641
,0.171769
,0.569058
,0.980924
,0.0748494
,0.276988
,0.801063
,0.637445
,0.924435
,0.279419
,0.805376
,0.626981
,0.935503
,0.241348
,0.732396
,0.783969
,0.677446
,0.874052
,0.440341
,0.985763
,0.0561357
,0.211938
,0.668081
,0.886995
,0.400938
,0.960747
,0.150849
,0.512374
,0.999387
,0.00244853
,0.00977014
,0.0386987
,0.148805
,0.506647
,0.999823
,0.0007068
,0.0028252
,0.0112689
,0.0445675
,0.170325
,0.565258
,0.982966
,0.0669768
,0.249964
,0.749927
,0.750145
,0.749709
,0.750582
,0.748835
,0.752324
,0.74533
,0.759252
,0.731154
,0.786272
,0.672193
,0.881398
,0.418142
,0.973197
,0.104337
,0.373803
,0.936297
,0.238578
,0.726635
,0.794547
,0.652968
,0.906403
,0.339345
,0.89676
,0.370326
,0.932739
,0.250949
,0.751894
,0.746198
,0.757547
